"","dc_key","race","sex","fatal","date","has_court_case","age","street_name","block_number","zip_code","council_district","police_district","neighborhood","house_district","senate_district","school_catchment","lng","lat","year"
"577","2.02317E+11","Black (Non-Hispanic)","Male","Fatal","9/7/2023 8:45","Yes",21,"OAKFORD ST",2300,19146,2,17,"Schuylkill-Point Breeze",186,8,"Edwin M. Stanton School",-75.182104,39.937149,2023
"578","2.02322E+11","Black (Non-Hispanic)","Male","Nonfatal","9/7/2023 2:12","No",37,"W YORK ST",1700,19132,5,22,"Sharswood-Stanton",181,3,"Tanner G. Duckrey School",-75.160394,39.98999,2023
"579","2.02324E+11","White (Non-Hispanic)","Male","Nonfatal","9/6/2023 18:12","No",33,"E THAYER ST",1800,19134,1,24,"Juniata Park-Harrowgate",180,5,"John H. Webster School",-75.109066,39.998436,2023
"580","2.02322E+11","Black (Non-Hispanic)","Male","Nonfatal","9/5/2023 21:12","No",31,"EDGLEY ST",2900,19121,5,22,"Strawberry Mansion",195,3,"Richard R. Wright School",-75.18065,39.988229,2023
"581","2.02322E+11","Black (Non-Hispanic)","Male","Nonfatal","9/5/2023 21:12","No",29,"EDGLEY ST",2900,19121,5,22,"Strawberry Mansion",195,3,"Richard R. Wright School",-75.18065,39.988229,2023
"582","2.02339E+11","Black (Non-Hispanic)","Male","Fatal","9/5/2023 16:05","No",31,"KNOX ST",5200,19144,8,39,"Germantown",198,3,"John B. Kelly School",-75.170222,40.028745,2023
"583","2.02325E+11","Hispanic (Black or White)","Male","Nonfatal","9/5/2023 8:45","No",18,"W CAMBRIA ST",300,19133,7,25,"Hunting Park-Fairhill",197,2,"Julia de Burgos School",-75.136818,39.994787,2023
"584","2.02317E+11","Black (Non-Hispanic)","Male","Fatal","9/4/2023 23:11","No",36,"WHARTON ST",3300,19146,2,17,"Grays Ferry-Passyunk",186,8,"Universal Charter School at Alcorn",-75.197763,39.938022,2023
"585","2.02339E+11","Black (Non-Hispanic)","Male","Nonfatal","9/4/2023 22:01","No",15,"W ROOSEVELT BLVD",1400,19140,8,39,"Nicetown-Tioga",198,3,"Edward T. Steel School",-75.149818,40.017745,2023
"586","2.02317E+11","White (Non-Hispanic)","Male","Nonfatal","9/4/2023 9:05","Yes",80,"TASKER ST",2600,19145,2,17,"Schuylkill-Point Breeze",186,8,"Delaplaine McDaniel School",-75.188414,39.933038,2023
"587","2.02325E+11","Black (Non-Hispanic)","Male","Nonfatal","9/4/2023 0:08","No",23,"N ORKNEY ST",2800,19133,7,25,"Hunting Park-Fairhill",197,2,"Julia de Burgos School",-75.139363,39.993637,2023
"588","2.02302E+11","Black (Non-Hispanic)","Male","Nonfatal","9/3/2023 16:02","No",46,"LARGE ST",6900,19149,6,2,"Oxford Circle",202,5,"Solomon Solis-Cohen School",-75.069452,40.044583,2023
"589","2.02325E+11","Hispanic (Black or White)","Male","Nonfatal","9/3/2023 15:53","No",51,"N 3RD ST",3000,19133,7,25,"Hunting Park-Fairhill",197,2,"Potter-Thomas School",-75.136223,39.997089,2023
"590","2.02316E+11","Black (Non-Hispanic)","Male","Nonfatal","9/3/2023 15:31","No",28,"BROOKLYN ST",600,19104,3,16,"Mill Creek-Parkside",190,7,"Alain Locke School",-75.207946,39.963325,2023
"591","2.02312E+11","Black (Non-Hispanic)","Male","Nonfatal","9/3/2023 3:31","No",47,"S 66TH ST",2500,19142,2,12,"Eastwick-Elmwood",185,8,"John M. Patterson School",-75.230346,39.920226,2023
"592","2.02316E+11","Black (Non-Hispanic)","Male","Fatal","9/3/2023 2:56","No",29,"N 42ND ST",1700,19104,3,16,"Mill Creek-Parkside",190,7,"Rudolph Blankenburg School",-75.210042,39.975191,2023
"593","2.02316E+11","Black (Non-Hispanic)","Male","Nonfatal","9/3/2023 2:56","No",30,"N 42ND ST",1700,19104,3,16,"Mill Creek-Parkside",190,7,"Rudolph Blankenburg School",-75.210042,39.975191,2023
"594","2.02322E+11","Hispanic (Black or White)","Male","Nonfatal","9/3/2023 0:04","No",42,"DIAMOND ST",2200,19121,5,22,"Strawberry Mansion",181,3,"Mastery Charter School at Douglass",-75.169991,39.986455,2023
"595","2.02339E+11","Black (Non-Hispanic)","Male","Nonfatal","9/2/2023 22:23","No",16,"N 25TH ST",2800,19132,4,39,"Nicetown-Tioga",198,7,"Thomas M. Peirce School",-75.171895,39.998643,2023
"596","2.02319E+11","Black (Non-Hispanic)","Male","Nonfatal","9/2/2023 10:26","No",18,"OVERBROOK AVE",7700,19151,4,19,"Overbrook Park-Wynnefield Heights",192,7,"Robert E. Lamberton School",-75.273198,39.976625,2023
"597","2.02319E+11","Black (Non-Hispanic)","Male","Fatal","9/2/2023 1:05","No",16,"POPLAR ST",5400,19131,4,19,"Haddington-Overbrook",192,7,"Universal Charter School at Daroff",-75.228615,39.970142,2023
"598","2.02339E+11","Black (Non-Hispanic)","Male","Nonfatal","9/1/2023 1:17","No",32,"WISSAHICKON AVE",3800,19140,8,39,"Nicetown-Tioga",198,3,"Mastery Charter School at Cleveland",-75.166486,40.0098,2023
"599","2.02322E+11","Black (Non-Hispanic)","Male","Nonfatal","8/31/2023 23:40","No",23,"N 10TH ST",1300,19122,5,22,"Poplar-Temple",181,1,"Paul L. Dunbar School",-75.152105,39.972971,2023
"600","2.02326E+11","Hispanic (Black or White)","Male","Nonfatal","8/31/2023 21:45","No",18,"W HUNTINGDON ST",700,19133,5,26,"Northern Liberties-West Kensington",197,3,"John F. Hartranft School",-75.144206,39.990966,2023
"601","2.02324E+11","Hispanic (Black or White)","Male","Nonfatal","8/31/2023 20:10","No",37,"E ORLEANS ST",1800,19134,7,24,"Upper Kensington",175,1,"Frances E. Willard School",-75.118262,39.993765,2023
"602","2.02312E+11","Black (Non-Hispanic)","Male","Nonfatal","8/31/2023 11:05","Yes",28,"S 53RD ST",1000,19143,3,12,"Paschall-Kingsessing",188,8,"Avery D. Harrington School",-75.225704,39.944084,2023
"603","2.02322E+11","Black (Non-Hispanic)","Male","Nonfatal","8/31/2023 6:41","Yes",28,"W LEHIGH AVE",1300,19132,5,22,"Hunting Park-Fairhill",181,3,"Mastery Charter School at Clymer",-75.154573,39.993945,2023
"604","2.02324E+11","Hispanic (Black or White)","Female","Fatal","8/31/2023 0:38","No",48,"BUCKIUS ST",1800,19124,1,24,"Juniata Park-Harrowgate",177,5,"John H. Webster School",-75.097948,40.004918,2023
"605","2.02324E+11","Hispanic (Black or White)","Male","Nonfatal","8/31/2023 0:38","No",35,"BUCKIUS ST",1800,19124,1,24,"Juniata Park-Harrowgate",177,5,"John H. Webster School",-75.097948,40.004918,2023
"606","2.02316E+11","Black (Non-Hispanic)","Male","Nonfatal","8/30/2023 22:26","No",22,"OGDEN ST",4100,19104,3,16,"Mill Creek-Parkside",190,7,"Belmont Charter School",-75.20791,39.968976,2023
"607","2.02339E+11","Hispanic (Black or White)","Male","Nonfatal","8/30/2023 19:30","Yes",34,"W LEHIGH AVE",2600,19132,4,39,"Nicetown-Tioga",195,7,"Dr. Ethel Allen School",-75.175085,39.996671,2023
"608","2.02335E+11","Black (Non-Hispanic)","Male","Nonfatal","8/30/2023 3:55","No",26,"W FISHER AVE",600,19120,8,35,"Olney-Feltonville",201,3,"Thurgood Marshall School",-75.13462,40.03224,2023
"609","2.02322E+11","Black (Non-Hispanic)","Male","Nonfatal","8/29/2023 22:15","Yes",17,"N 16TH ST",1600,19121,5,22,"Sharswood-Stanton",181,3,"General George G. Meade School",-75.161397,39.978098,2023
"610","2.02314E+11","Black (Non-Hispanic)","Male","Fatal","8/29/2023 20:54","Yes",33,"E ASHMEAD ST",200,19144,8,14,"Germantown",198,4,"Mastery Charter School at Wister",-75.164349,40.033751,2023
"611","2.02339E+11","Black (Non-Hispanic)","Male","Nonfatal","8/29/2023 1:55","No",15,"N CARLISLE ST",4200,19140,8,39,"Nicetown-Tioga",198,3,"Edward T. Steel School",-75.15027,40.017904,2023
"612","2.02339E+11","Black (Non-Hispanic)","Male","Nonfatal","8/29/2023 1:55","No",39,"N CARLISLE ST",4200,19140,8,39,"Nicetown-Tioga",198,3,"Edward T. Steel School",-75.15027,40.017904,2023
"613","2.02312E+11","Black (Non-Hispanic)","Male","Fatal","8/28/2023 23:51","No",55,"MADISON AVE",8000,19153,2,12,"Eastwick-Elmwood",185,1,"Penrose School",-75.246272,39.900234,2023
"614","2.02325E+11","Black (Non-Hispanic)","Male","Fatal","8/28/2023 22:21","No",35,"N 10TH ST",4000,19140,5,25,"Hunting Park-Fairhill",197,3,"Alexander K. McClure School",-75.143201,40.013505,2023
"615","2.02335E+11","Black (Non-Hispanic)","Male","Nonfatal","8/28/2023 19:02","No",25,"N BOUVIER ST",4500,19140,8,35,"Logan",198,3,"Edward T. Steel School",-75.154403,40.022259,2023
"616","2.02326E+11","Black (Non-Hispanic)","Male","Nonfatal","8/28/2023 13:24","No",19,"DIAMOND ST",500,19122,7,26,"Northern Liberties-West Kensington",181,1,"William McKinley School",-75.142381,39.982835,2023
"617","2.02326E+11","White (Non-Hispanic)","Male","Nonfatal","8/28/2023 10:35","Yes",16,"N 4TH ST",2500,19133,7,26,"Northern Liberties-West Kensington",197,2,"John Welsh School",-75.138973,39.989859,2023
"618","2.02314E+11","Black (Non-Hispanic)","Male","Nonfatal","8/28/2023 9:08","Yes",52,"BEVERLY RD",7400,19138,9,14,"West Oak Lane-Cedarbrook",200,4,"Samuel Pennypacker School",-75.153246,40.068368,2023
"619","2.02315E+11","Black (Non-Hispanic)","Male","Nonfatal","8/27/2023 19:57","No",38,"BRIDGE ST",1600,19124,7,15,"Frankford",179,2,"Mastery Charter School at Smedley",-75.075512,40.021961,2023
"620","2.02335E+11","Black (Non-Hispanic)","Male","Nonfatal","8/27/2023 18:17","Yes",18,"N 11TH ST",5100,19141,8,35,"Logan",201,3,"Lindley Academy Charter at Birney",-75.141002,40.030748,2023
"621","2.02335E+11","Black (Non-Hispanic)","Male","Nonfatal","8/27/2023 18:17","Yes",17,"N 11TH ST",5100,19141,8,35,"Logan",201,3,"Lindley Academy Charter at Birney",-75.141002,40.030748,2023
"622","2.02324E+11","White (Non-Hispanic)","Female","Nonfatal","8/27/2023 17:53","No",29,"E PIKE ST",1800,19124,1,24,"Juniata Park-Harrowgate",177,5,"John H. Webster School",-75.096843,40.005526,2023
"623","2.02324E+11","White (Non-Hispanic)","Male","Nonfatal","8/27/2023 17:53","No",32,"E PIKE ST",1800,19124,1,24,"Juniata Park-Harrowgate",177,5,"John H. Webster School",-75.096843,40.005526,2023
"624","2.02324E+11","Black (Non-Hispanic)","Female","Nonfatal","8/27/2023 17:53","No",27,"E PIKE ST",1800,19124,1,24,"Juniata Park-Harrowgate",177,5,"John H. Webster School",-75.096843,40.005526,2023
"625","2.02325E+11","Hispanic (Black or White)","Male","Nonfatal","8/27/2023 13:22","No",47,"E RUSCOMB ST",300,19120,7,25,"Olney-Feltonville",197,3,"Clara Barton School",-75.117771,40.025082,2023
"626","2.02318E+11","Black (Non-Hispanic)","Male","Nonfatal","8/27/2023 3:45","No",36,"S 60TH ST",100,19139,3,18,"Cobbs Creek",191,8,"William C. Bryant School",-75.241234,39.959433,2023
"627","2.02307E+11","Black (Non-Hispanic)","Female","Nonfatal","8/27/2023 2:03","Yes",43,"E ROOSEVELT BLVD",11500,19116,10,7,"Somerton",170,5,"Anne Frank School",-75.00395,40.10347,2023
"628","2.02306E+11","Hispanic (Black or White)","Male","Fatal","8/26/2023 21:03","No",29,"S INDEPENDENCE MALL W",0,19106,1,6,"Center City East",175,1,"General George A. McCall School",-75.150577,39.950216,2023
"629","2.02325E+11","Black (Non-Hispanic)","Male","Nonfatal","8/26/2023 16:47","No",22,"E MADISON ST",700,19134,7,25,"Upper Kensington",180,2,"Philip H. Sheridan School",-75.11546,39.997514,2023
"630","2.02325E+11","Black (Non-Hispanic)","Male","Fatal","8/26/2023 16:47","No",38,"E MADISON ST",700,19134,7,25,"Upper Kensington",180,2,"Philip H. Sheridan School",-75.11544,39.997608,2023
"631","2.02325E+11","Black (Non-Hispanic)","Male","Nonfatal","8/26/2023 12:47","No",29,"E MADISON ST",700,19134,7,25,"Upper Kensington",180,2,"Philip H. Sheridan School",-75.11546,39.997514,2023
"632","2.02307E+11","Black (Non-Hispanic)","Male","Nonfatal","8/26/2023 9:22","No",61,"WOODWARD ST",2300,19115,10,7,"Bustleton",174,5,"Anne Frank School",-75.039377,40.072032,2023
"633","2.02322E+11","Black (Non-Hispanic)","Male","Nonfatal","8/26/2023 1:49","No",30,"CAMBRIDGE ST",1000,19123,5,22,"Poplar-Temple",181,1,"Spring Garden School",-75.152808,39.969621,2023
"634","2.02335E+11","Black (Non-Hispanic)","Male","Fatal","8/25/2023 21:46","Yes",41,"OLD YORK RD",4900,19141,8,35,"Logan",201,3,"Jay Cooke School",-75.146169,40.028871,2023
"635","2.02301E+11","Black (Non-Hispanic)","Male","Nonfatal","8/25/2023 13:05","No",48,"MOORE ST",2300,19145,2,1,"South Broad-Girard Estates",186,8,"Delaplaine McDaniel School",-75.184057,39.929966,2023
"636","2.02326E+11","Black (Non-Hispanic)","Male","Nonfatal","8/25/2023 8:05","Yes",25,"KENSINGTON AVE",2400,19125,1,26,"Lower Kensington",175,2,"Henry A. Brown School",-75.129913,39.987348,2023
"637","2.02303E+11","Black (Non-Hispanic)","Male","Nonfatal","8/24/2023 20:52","No",31,"DALY ST",700,19148,1,3,"Snyder-Whitman",184,1,"Francis S. Key School",-75.160151,39.921052,2023
"638","2.02303E+11","Black (Non-Hispanic)","Male","Fatal","8/24/2023 20:52","No",38,"DALY ST",700,19148,1,3,"Snyder-Whitman",184,1,"Francis S. Key School",-75.160151,39.921052,2023
"639","2.02303E+11","Black (Non-Hispanic)","Male","Nonfatal","8/24/2023 20:52","No",28,"DALY ST",700,19148,1,3,"Snyder-Whitman",184,1,"Francis S. Key School",-75.160151,39.921052,2023
"640","2.02314E+11","Black (Non-Hispanic)","Female","Fatal","8/24/2023 20:52","No",20,"LIMEKILN PIKE",7400,19138,9,14,"West Oak Lane-Cedarbrook",200,4,"Samuel Pennypacker School",-75.15909,40.068154,2023
"641","2.02312E+11","Black (Non-Hispanic)","Male","Nonfatal","8/24/2023 19:38","No",19,"COBBS CREEK PKWY",1000,19143,3,12,"Paschall-Kingsessing",191,8,"Add B. Anderson School",-75.239359,39.945089,2023
"642","2.02303E+11","Black (Non-Hispanic)","Male","Fatal","8/24/2023 17:30","No",19,"MONTROSE ST",300,19147,1,3,"Pennsport-Queen Village",182,1,"George W. Nebinger School",-75.149048,39.935848,2023
"643","2.02303E+11","Black (Non-Hispanic)","Male","Nonfatal","8/24/2023 17:30","No",19,"MONTROSE ST",300,19147,1,3,"Pennsport-Queen Village",182,1,"George W. Nebinger School",-75.149048,39.935848,2023
"644","2.02335E+11","Black (Non-Hispanic)","Male","Nonfatal","8/24/2023 13:58","No",17,"N BROAD ST",5500,19141,8,35,"Ogontz",198,4,"Joseph Pennell School",-75.145266,40.036997,2023
"645","2.02325E+11","Black (Non-Hispanic)","Male","Nonfatal","8/24/2023 12:11","No",25,"W GLENWOOD AVE",800,19133,5,25,"Hunting Park-Fairhill",181,3,"Potter-Thomas School",-75.14338,40.000725,2023
"646","2.02324E+11","Hispanic (Black or White)","Male","Nonfatal","8/23/2023 14:43","No",24,"E CLEARFIELD ST",700,19134,7,24,"Upper Kensington",180,2,"Lewis Elkin School",-75.116984,39.995295,2023
"647","2.02324E+11","Hispanic (Black or White)","Male","Nonfatal","8/23/2023 14:43","No",25,"E CLEARFIELD ST",700,19134,7,24,"Upper Kensington",180,2,"Lewis Elkin School",-75.116984,39.995295,2023
"648","2.02318E+11","Black (Non-Hispanic)","Male","Nonfatal","8/23/2023 2:24","No",21,"S 54TH ST",500,19143,3,18,"Cobbs Creek",188,8,"Global Leadership Academy at Huey",-75.230465,39.951706,2023
"649","2.02325E+11","Hispanic (Black or White)","Male","Nonfatal","8/23/2023 2:19","No",28,"W CLEARFIELD ST",100,19133,7,25,"Hunting Park-Fairhill",180,2,"Lewis Elkin School",-75.12967,39.99696,2023
"650","2.02312E+11","Black (Non-Hispanic)","Male","Nonfatal","8/22/2023 23:59","No",35,"WHEELER ST",7000,19142,2,12,"Eastwick-Elmwood",185,8,"John M. Patterson School",-75.238442,39.917889,2023
"651","2.02339E+11","Black (Non-Hispanic)","Female","Nonfatal","8/22/2023 22:34","Yes",35,"W ALLEGHENY AVE",2200,19132,8,39,"Nicetown-Tioga",198,3,"E. Washington Rhodes School",-75.166383,40.003277,2023
"652","2.02318E+11","Black (Non-Hispanic)","Male","Fatal","8/22/2023 16:38","Yes",29,"CHESTNUT ST",5600,19139,3,18,"Cobbs Creek",190,8,"Andrew Hamilton School",-75.234004,39.959637,2023
"653","2.02316E+11","Black (Non-Hispanic)","Male","Nonfatal","8/22/2023 14:00","No",28,"N 38TH ST",700,19104,3,16,"Mill Creek-Parkside",190,7,"Morton McMichael School",-75.197908,39.965986,2023
"654","2.02324E+11","Hispanic (Black or White)","Male","Nonfatal","8/22/2023 9:23","No",36,"E PIKE ST",1200,19124,7,24,"Juniata Park-Harrowgate",180,2,"Francis Hopkinson School",-75.103379,40.006189,2023
"655","2.02319E+11","Black (Non-Hispanic)","Female","Nonfatal","8/21/2023 22:40","No",19,"N 61ST ST",1500,19151,4,19,"Haddington-Overbrook",192,7,"Universal Charter School at Bluford",-75.241332,39.974725,2023
"656","2.02319E+11","Black (Non-Hispanic)","Male","Fatal","8/21/2023 22:40","No",20,"N 61ST ST",1500,19151,4,19,"Haddington-Overbrook",192,7,"Universal Charter School at Bluford",-75.241543,39.974701,2023
"657","2.02315E+11","Black (Non-Hispanic)","Male","Fatal","8/21/2023 17:25","No",27,"BRILL ST",2000,19124,7,15,"Wissinoming-Tacony",179,2,"James J. Sullivan School",-75.070165,40.016156,2023
"658","2.02335E+11","Black (Non-Hispanic)","Male","Fatal","8/21/2023 13:50","No",55,"ROSELYN ST",100,19120,9,35,"Olney-Feltonville",203,3,"Thomas K. Finletter School",-75.122897,40.04228,2023
"659","2.02325E+11","Black (Non-Hispanic)","Male","Fatal","8/21/2023 2:52","No",35,"W LYCOMING ST",1000,19140,5,25,"Hunting Park-Fairhill",197,3,"Alexander K. McClure School",-75.144693,40.014115,2023
"660","2.02326E+11","Black (Non-Hispanic)","Male","Nonfatal","8/21/2023 0:47","No",23,"N 10TH ST",1300,19122,5,26,"Poplar-Temple",181,1,"James R. Ludlow School",-75.152015,39.972949,2023
"661","2.02326E+11","Black (Non-Hispanic)","Female","Nonfatal","8/21/2023 0:47","No",17,"N 10TH ST",1300,19122,5,26,"Poplar-Temple",181,1,"James R. Ludlow School",-75.152015,39.972949,2023
"662","2.02326E+11","Hispanic (Black or White)","Male","Nonfatal","8/21/2023 0:47","No",31,"N 10TH ST",1300,19122,5,26,"Poplar-Temple",181,1,"James R. Ludlow School",-75.152015,39.972949,2023
"663","2.02324E+11","Black (Non-Hispanic)","Male","Nonfatal","8/20/2023 23:38","No",21,"TORRESDALE AVE",1800,19124,1,24,"Juniata Park-Harrowgate",177,5,"John H. Webster School",-75.095861,40.005803,2023
"664","2.02306E+11","Black (Non-Hispanic)","Male","Nonfatal","8/20/2023 13:53","No",19,"S 11TH ST",100,19107,1,6,"Center City East",182,1,"General George A. McCall School",-75.158711,39.949783,2023
"665","2.02325E+11","Hispanic (Black or White)","Male","Nonfatal","8/20/2023 5:55","No",36,"N BROAD ST",3400,19140,5,25,"Nicetown-Tioga",197,3,"Mary M. Bethune School",-75.15192,40.005393,2023
"666","2.02326E+11","Hispanic (Black or White)","Male","Nonfatal","8/20/2023 3:26","No",29,"N 5TH ST",2300,19133,7,26,"Northern Liberties-West Kensington",197,2,"John Welsh School",-75.141522,39.986026,2023
"667","2.02326E+11","Hispanic (Black or White)","Female","Nonfatal","8/20/2023 1:39","No",17,"W CUMBERLAND ST",200,19133,7,26,"Northern Liberties-West Kensington",197,2,"William H. Hunter School",-75.135603,39.988321,2023
"668","2.02314E+11","Black (Non-Hispanic)","Male","Nonfatal","8/19/2023 20:07","No",40,"TEMPLE RD",7900,19150,9,14,"West Oak Lane-Cedarbrook",200,4,"Franklin S. Edmonds School",-75.166427,40.073782,2023
"669","2.02316E+11","Black (Non-Hispanic)","Male","Nonfatal","8/19/2023 1:33","No",47,"N CREIGHTON ST",500,19131,3,16,"Mill Creek-Parkside",190,7,"James Rhoads School",-75.224361,39.96909,2023
"670","2.02316E+11","Black (Non-Hispanic)","Female","Nonfatal","8/19/2023 1:33","No",17,"N CREIGHTON ST",500,19131,3,16,"Mill Creek-Parkside",190,7,"James Rhoads School",-75.224361,39.96909,2023
"671","2.02316E+11","Black (Non-Hispanic)","Female","Nonfatal","8/19/2023 1:33","No",17,"N CREIGHTON ST",500,19131,3,16,"Mill Creek-Parkside",190,7,"James Rhoads School",-75.224361,39.96909,2023
"672","2.02316E+11","Black (Non-Hispanic)","Female","Nonfatal","8/19/2023 1:33","No",51,"N CREIGHTON ST",500,19131,3,16,"Mill Creek-Parkside",190,7,"James Rhoads School",-75.224361,39.96909,2023
"673","2.02316E+11","Black (Non-Hispanic)","Male","Fatal","8/19/2023 1:33","No",19,"N CREIGHTON ST",500,19131,3,16,"Mill Creek-Parkside",190,7,"James Rhoads School",-75.224361,39.96909,2023
"674","2.02316E+11","Black (Non-Hispanic)","Male","Nonfatal","8/19/2023 1:33","No",21,"N CREIGHTON ST",500,19131,3,16,"Mill Creek-Parkside",190,7,"James Rhoads School",-75.224361,39.96909,2023
"675","2.02316E+11","Black (Non-Hispanic)","Female","Nonfatal","8/19/2023 1:33","No",20,"N CREIGHTON ST",500,19131,3,16,"Mill Creek-Parkside",190,7,"James Rhoads School",-75.224361,39.96909,2023
"676","2.02316E+11","Black (Non-Hispanic)","Female","Nonfatal","8/19/2023 1:33","No",21,"N CREIGHTON ST",500,19131,3,16,"Mill Creek-Parkside",190,7,"James Rhoads School",-75.224361,39.96909,2023
"677","2.02316E+11","Black (Non-Hispanic)","Female","Nonfatal","8/19/2023 1:33","No",20,"N CREIGHTON ST",500,19131,3,16,"Mill Creek-Parkside",190,7,"James Rhoads School",-75.224361,39.96909,2023
"678","2.02315E+11","Black (Non-Hispanic)","Male","Nonfatal","8/18/2023 23:09","No",15,"SANGER ST",2000,19124,6,15,"Wissinoming-Tacony",179,5,"James J. Sullivan School",-75.066737,40.016624,2023
"679","2.02325E+11","Black (Non-Hispanic)","Male","Nonfatal","8/18/2023 18:38","Yes",65,"W GLENWOOD AVE",900,19133,5,25,"Hunting Park-Fairhill",181,3,"Mastery Charter School at Clymer",-75.144597,40.000302,2023
